Season,AvgTemp
Spring,1.28
Spring,2.11
Spring,0.83
Spring,0.78
Spring,1.39
Spring,1.56
Spring,1.56
Spring,1.44
Spring,1.22
Spring,1.72
Spring,2.28
Spring,3.50
Spring,6.78
Spring,7.11
Spring,6.22
Spring,4.94
Spring,3.78
Spring,2.22
Spring,3.50
Spring,2.06
Spring,-4.28
Spring,-6.94
Spring,-5.39
Spring,1.44
Spring,3.83
Spring,5.00
Spring,4.44
Spring,3.39
Spring,5.50
Spring,4.78
Spring,6.72
Spring,5.44
Spring,1.89
Spring,4.00
Spring,4.39
Spring,3.39
Spring,5.22
Spring,7.39
Spring,8.72
Spring,10.22
Spring,12.33
Spring,7.06
Spring,4.61
Spring,4.61
Spring,6.11
Spring,4.44
Spring,2.28
Spring,3.28
Spring,5.61
Spring,7.00
Spring,6.06
Spring,9.61
Spring,12.28
Spring,14.72
Spring,17.22
Spring,18.22
Spring,17.72
Spring,16.06
Spring,13.28
Spring,13.33
Spring,14.33
Spring,10.89
Spring,1.94
Spring,2.56
Spring,7.11
Spring,10.78
Spring,9.44
Spring,7.50
Spring,8.11
Spring,7.44
Spring,7.56
Spring,9.28
Spring,10.78
Spring,9.67
Spring,10.44
Spring,10.28
Spring,12.17
Spring,12.22
Spring,14.83
Spring,15.28
Spring,14.94
Summer,11.78
Summer,9.67
Summer,10.94
Summer,11.61
Summer,14.94
Summer,16.33
Summer,15.56
Summer,17.00
Summer,11.72
Summer,7.28
Summer,10.28
Summer,14.22
Summer,13.94
Summer,15.00
Summer,12.33
Summer,12.56
Summer,9.78
Summer,11.00
Summer,13.78
Summer,17.28
Summer,20.28
Summer,20.11
Summer,15.28
Summer,18.94
Summer,16.61
Summer,16.78
Summer,20.28
Summer,16.33
Summer,15.11
Summer,16.06
Summer,17.56
Summer,16.56
Summer,16.50
Summer,15.28
Summer,12.28
Summer,13.50
Summer,16.06
Summer,17.06
Summer,18.28
Summer,20.06
Summer,20.33
Summer,19.78
Summer,18.83
Summer,19.44
Summer,19.33
Summer,16.56
Summer,15.94
Summer,15.78
Summer,17.72
Summer,18.72
Summer,17.83
Summer,18.44
Summer,20.22
Summer,20.56
Summer,20.00
Summer,20.00
Summer,20.72
Summer,23.28
Summer,21.28
Summer,20.56
Summer,21.94
Summer,21.44
Summer,21.22
Summer,20.44
Summer,19.83
Summer,19.89
Summer,19.28
Summer,20.33
Summer,19.72
Summer,20.39
Summer,17.17
Summer,14.33
Summer,13.78
Summer,13.39
Summer,12.22
Summer,10.94
Summer,13.22
Summer,17.67
Summer,20.11
Summer,20.33
Summer,21.61
Summer,23.11
Summer,23.72
Summer,20.39
Summer,15.50
Summer,13.94
Summer,15.44
Summer,16.22
Summer,17.78
Summer,18.94
Summer,18.78
Summer,20.28
Fall,21.17
Fall,18.89
Fall,15.06
Fall,12.78
Fall,10.06
Fall,12.50
Fall,11.56
Fall,8.56
Fall,7.11
Fall,6.72
Fall,8.72
Fall,12.72
Fall,14.28
Fall,13.61
Fall,15.89
Fall,15.11
Fall,8.72
Fall,9.39
Fall,11.22
Fall,13.00
Fall,15.44
Fall,12.17
Fall,9.44
Fall,8.78
Fall,8.22
Fall,9.33
Fall,8.50
Fall,10.39
Fall,9.94
Fall,10.56
Fall,10.56
Fall,7.11
Fall,5.72
Fall,4.11
Fall,5.22
Fall,8.22
Fall,11.67
Fall,9.72
Fall,8.22
Fall,4.22
Fall,1.00
Fall,1.22
Fall,2.61
Fall,3.00
Fall,1.61
Fall,1.22
Fall,3.06
Fall,6.78
Fall,6.94
Fall,6.83
Fall,5.56
Fall,5.39
Fall,4.56
Fall,7.39
Fall,3.78
Fall,7.33
Fall,10.00
Fall,6.39
Fall,1.67
Fall,2.72
Fall,3.61
Fall,3.94
Fall,2.22
Fall,0.94
Fall,4.72
Fall,5.22
Fall,6.39
Fall,2.22
Fall,2.44
Fall,2.33
Fall,1.06
Fall,1.33
Fall,1.39
Fall,5.67
Fall,4.39
Fall,0.28
Fall,0.22
Fall,-2.33
Fall,-3.39
Fall,-3.06
Fall,-3.44
Fall,-6.61
Fall,-9.83
Fall,-9.94
Fall,-11.06
Fall,-15.11
Fall,-8.56
Fall,-6.94
Fall,-10.33
Fall,-14.44
Fall,-17.61
Winter,-10.00
Winter,-4.78
Winter,-3.44
Winter,-5.28
Winter,-2.06
Winter,0.50
Winter,0.11
Winter,1.39
Winter,-0.39
Winter,-4.00
Winter,-5.83
Winter,-1.06
Winter,-5.11
Winter,-9.39
Winter,-10.56
Winter,-3.72
Winter,-1.33
Winter,-1.67
Winter,1.39
Winter,-1.11
Winter,-4.83
Winter,-6.61
Winter,-8.78
Winter,-7.83
Winter,-2.72
Winter,0.72
Winter,0.06
Winter,-0.17
Winter,-5.72
Winter,-11.28
Winter,-3.22
Winter,-1.94
Winter,-2.56
Winter,-0.56
Winter,-1.39
Winter,-2.22
Winter,-1.50
Winter,-0.56
Winter,2.94
Winter,3.44
Winter,-0.22
Winter,1.61
Winter,1.39
Winter,2.17
Winter,1.22
Winter,-0.72
Winter,-5.22
Winter,-3.94
Winter,-4.39
Winter,-5.61
Winter,-4.83
Winter,-1.22
Winter,0.50
Winter,-1.56
Winter,-5.89
Winter,-9.61
Winter,-14.17
Winter,-15.44
Winter,-10.78
Winter,-13.50
Winter,-12.94
Winter,-12.94
Winter,-8.61
Winter,-11.11
Winter,-14.67
Winter,-14.33
Winter,-16.94
Winter,-15.78
Winter,-10.44
Winter,-6.61
Winter,-10.89
Winter,-11.94
Winter,-13.11
Winter,-10.11
Winter,-12.11
Winter,-8.67
Winter,-4.11
Winter,-1.28
Winter,-3.28
Winter,-5.44
Winter,-5.67
Winter,-6.61
Winter,-11.83
Winter,-13.17
Winter,-9.50
Winter,-11.06
Winter,-10.83
Winter,-10.83
Winter,-9.11
Winter,-9.33
Spring,-13.94
Spring,-14.28
Spring,-12.39
Spring,-8.28
Spring,-8.50
Spring,-6.89
Spring,-5.39
Spring,-5.06
Spring,-7.17
Spring,-8.61
Spring,-10.56
Spring,-9.83
Spring,-1.89
Spring,-6.61
Spring,-5.44
Spring,-9.28
Spring,-8.22
Spring,-4.61
Spring,-9.72
Spring,-10.28
Spring,-8.56
Spring,-5.06
Spring,-5.17
Spring,-5.56
Spring,-1.28
Spring,0.33
Spring,-4.56
Spring,-8.56
Spring,-9.56
Spring,-6.72
Spring,-2.94
Spring,0.28
Spring,1.22
Spring,3.17
Spring,2.72
Spring,5.50
Spring,7.11
Spring,5.06
Spring,8.56
Spring,9.00
Spring,9.61
Spring,5.44
Spring,6.00
Spring,9.44
Spring,11.50
Spring,9.56
Spring,13.11
Spring,10.33
Spring,7.67
Spring,6.06
Spring,1.00
Spring,-0.67
Spring,3.22
Spring,1.72
Spring,2.22
Spring,4.50
Spring,6.06
Spring,11.17
Spring,12.39
Spring,11.56
Spring,11.44
Spring,8.89
Spring,6.39
Spring,7.06
Spring,11.67
Spring,14.78
Spring,15.11
Spring,10.89
Spring,13.39
Spring,14.28
Spring,10.83
Spring,10.94
Spring,11.06
Spring,10.06
Spring,8.83
Spring,11.17
Spring,14.17
Spring,16.22
Spring,18.17
Spring,19.44
Spring,10.44
Spring,13.83
Spring,18.78
Spring,23.06
Spring,24.44
Spring,22.22
Spring,16.78
Spring,17.72
Spring,18.33
Spring,16.22
Spring,16.17
Spring,14.33
Summer,13.89
Summer,10.11
Summer,10.94
Summer,12.44
Summer,16.11
Summer,17.94
Summer,16.61
Summer,17.11
Summer,15.11
Summer,15.28
Summer,18.61
Summer,21.44
Summer,18.56
Summer,16.44
Summer,18.06
Summer,18.94
Summer,16.11
Summer,16.61
Summer,16.44
Summer,10.00
Summer,9.78
Summer,14.67
Summer,16.56
Summer,18.61
Summer,20.83
Summer,17.22
Summer,14.56
Summer,15.22
Summer,14.44
Summer,12.78
Summer,14.33
Summer,14.56
Summer,17.06
Summer,17.67
Summer,18.11
Summer,17.33
Summer,16.94
Summer,15.83
Summer,16.44
Summer,14.94
Summer,15.56
Summer,19.67
Summer,19.11
Summer,21.50
Summer,22.56
Summer,21.56
Summer,21.61
Summer,19.89
Summer,19.72
Summer,21.28
Summer,21.06
Summer,19.72
Summer,19.11
Summer,21.11
Summer,21.56
Summer,19.22
Summer,19.67
Summer,18.83
Summer,17.89
Summer,20.50
Summer,21.78
Summer,21.89
Summer,21.44
Summer,18.72
Summer,18.22
Summer,19.72
Summer,20.61
Summer,19.67
Summer,20.78
Summer,20.67
Summer,17.83
Summer,15.22
Summer,17.83
Summer,17.61
Summer,17.39
Summer,16.67
Summer,17.22
Summer,18.17
Summer,15.39
Summer,13.28
Summer,13.28
Summer,15.78
Summer,16.78
Summer,17.50
Summer,15.89
Summer,14.67
Summer,15.61
Summer,17.11
Summer,16.67
Summer,14.44
Summer,14.72
Summer,12.33
Fall,12.78
Fall,14.11
Fall,12.56
Fall,13.11
Fall,12.39
Fall,12.61
Fall,16.00
Fall,17.83
Fall,19.72
Fall,16.72
Fall,11.61
Fall,14.56
Fall,14.06
Fall,11.22
Fall,13.00
Fall,13.39
Fall,9.94
Fall,5.94
Fall,8.78
Fall,10.72
Fall,11.44
Fall,12.50
Fall,11.89
Fall,11.11
Fall,11.89
Fall,11.94
Fall,12.39
Fall,12.89
Fall,13.72
Fall,14.33
Fall,14.61
Fall,13.56
Fall,12.06
Fall,12.11
Fall,8.50
Fall,6.61
Fall,9.17
Fall,9.78
Fall,8.39
Fall,8.33
Fall,9.11
Fall,9.17
Fall,9.11
Fall,9.72
Fall,7.44
Fall,6.89
Fall,8.11
Fall,5.22
Fall,2.11
Fall,0.61
Fall,2.17
Fall,4.89
Fall,10.11
Fall,9.72
Fall,-0.61
Fall,-0.89
Fall,1.50
Fall,-4.56
Fall,-4.83
Fall,-1.72
Fall,-0.39
Fall,0.44
Fall,0.89
Fall,1.44
Fall,3.28
Fall,3.61
Fall,4.33
Fall,3.50
Fall,1.67
Fall,0.89
Fall,0.33
Fall,-1.06
Fall,-0.56
Fall,0.06
Fall,1.89
Fall,4.22
Fall,1.22
Fall,3.28
Fall,2.33
Fall,-2.56
Fall,-1.67
Fall,0.61
Fall,-0.89
Fall,-2.89
Fall,-4.72
Fall,-4.44
Fall,0.39
Fall,0.78
Fall,1.89
Fall,2.61
Fall,-1.22
Winter,-0.28
Winter,-3.44
Winter,-4.61
Winter,-4.44
Winter,-5.83
Winter,-5.44
Winter,-4.83
Winter,-0.44
Winter,-7.67
Winter,-9.50
Winter,-5.06
Winter,-2.28
Winter,0.56
Winter,-2.33
Winter,-2.28
Winter,-1.22
Winter,-3.56
Winter,-1.33
Winter,-3.61
Winter,-7.28
Winter,-6.67
Winter,-5.06
Winter,-8.44
Winter,-10.22
Winter,-12.67
Winter,-9.56
Winter,-10.44
Winter,-9.61
Winter,-2.56
Winter,-0.33
Winter,-3.50
Winter,-6.56
Winter,-5.44
Winter,-11.83
Winter,-18.00
Winter,-15.28
Winter,-12.94
Winter,-4.56
Winter,-1.22
Winter,-2.94
Winter,-4.44
Winter,-4.78
Winter,-1.83
Winter,-1.06
Winter,-1.33
Winter,-2.33
Winter,-9.56
Winter,-23.78
Winter,-29.11
Winter,-28.78
Winter,-25.61
Winter,-22.89
Winter,-21.28
Winter,-20.06
Winter,-18.44
Winter,-10.89
Winter,-10.94
Winter,-7.28
Winter,-5.44
Winter,-9.22
Winter,-5.39
Winter,-12.44
Winter,-17.22
Winter,-18.44
Winter,-22.67
Winter,-22.50
Winter,-22.83
Winter,-26.33
Winter,-25.50
Winter,-24.50
Winter,-20.89
Winter,-19.56
Winter,-16.61
Winter,-11.94
Winter,-15.06
Winter,-16.00
Winter,-16.39
Winter,-14.11
Winter,-11.61
Winter,-11.06
Winter,-8.72
Winter,-5.89
Winter,-4.61
Winter,-1.39
Winter,-1.67
Winter,-6.17
Winter,-7.56
Winter,-7.78
Winter,-7.83
Winter,-8.61
Spring,-12.11
Spring,-7.50
Spring,-8.94
Spring,-8.11
Spring,-8.83
Spring,-6.61
Spring,-9.50
Spring,-10.67
Spring,-12.28
Spring,-10.17
Spring,-6.72
Spring,-2.33
Spring,0.56
Spring,-0.11
Spring,-1.94
Spring,-0.50
Spring,-1.06
Spring,-0.44
Spring,-0.28
Spring,-4.39
Spring,-6.89
Spring,-6.11
Spring,-6.39
Spring,-6.78
Spring,-5.50
Spring,-3.44
Spring,-4.17
Spring,-0.61
Spring,2.61
Spring,3.28
Spring,2.94
Spring,3.50
Spring,2.61
Spring,2.33
Spring,5.44
Spring,5.50
Spring,4.11
Spring,2.33
Spring,1.89
Spring,2.61
Spring,5.39
Spring,7.56
Spring,5.78
Spring,4.11
Spring,6.44
Spring,4.72
Spring,2.78
Spring,6.50
Spring,8.17
Spring,7.61
Spring,8.44
Spring,8.61
Spring,5.50
Spring,3.39
Spring,4.06
Spring,5.78
Spring,7.78
Spring,8.11
Spring,6.44
Spring,6.56
Spring,6.39
Spring,9.00
Spring,11.78
Spring,13.83
Spring,15.44
Spring,15.94
Spring,16.06
Spring,12.56
Spring,8.00
Spring,9.56
Spring,10.89
Spring,9.11
Spring,9.00
Spring,13.00
Spring,15.44
Spring,11.72
Spring,8.22
Spring,8.06
Spring,10.44
Spring,12.11
Spring,12.56
Spring,14.72
Spring,12.06
Spring,15.61
Spring,16.22
Spring,12.72
Spring,13.33
Spring,9.78
Spring,9.56
Spring,10.28
Spring,10.72
Spring,11.67
Summer,13.94
Summer,13.61
Summer,15.56
Summer,20.78
Summer,20.22
Summer,12.50
Summer,9.39
Summer,11.83
Summer,12.00
Summer,14.50
Summer,11.44
Summer,11.94
Summer,16.06
Summer,18.72
Summer,16.56
Summer,14.28
Summer,17.00
Summer,19.22
Summer,21.11
Summer,22.50
Summer,23.28
Summer,23.22
Summer,23.94
Summer,24.78
Summer,22.94
Summer,20.28
Summer,20.39
Summer,22.78
Summer,21.22
Summer,16.61
Summer,9.94
Summer,13.83
Summer,14.72
Summer,14.67
Summer,18.89
Summer,16.72
Summer,19.28
Summer,21.44
Summer,22.39
Summer,20.78
Summer,22.94
Summer,24.61
Summer,24.00
Summer,23.00
Summer,21.78
Summer,19.00
Summer,15.11
Summer,17.61
Summer,15.22
Summer,13.39
Summer,12.89
Summer,16.06
Summer,16.83
Summer,17.67
Summer,19.06
Summer,19.11
Summer,13.39
Summer,11.06
Summer,12.00
Summer,15.72
Summer,13.11
Summer,14.78
Summer,16.17
Summer,16.11
Summer,18.06
Summer,16.56
Summer,16.83
Summer,16.33
Summer,17.00
Summer,13.89
Summer,12.61
Summer,14.00
Summer,14.72
Summer,17.61
Summer,20.00
Summer,21.67
Summer,18.22
Summer,18.28
Summer,20.00
Summer,19.89
Summer,18.39
Summer,19.56
Summer,18.33
Summer,15.83
Summer,16.61
Summer,15.67
Summer,16.78
Summer,18.61
Summer,17.72
Summer,17.11
Summer,16.44
Summer,12.89
Fall,13.06
Fall,15.17
Fall,16.28
Fall,16.22
Fall,12.78
Fall,13.94
Fall,14.39
Fall,15.67
Fall,12.94
Fall,10.56
Fall,11.94
Fall,13.06
Fall,13.72
Fall,15.06
Fall,8.56
Fall,6.44
Fall,8.94
Fall,9.94
Fall,12.11
Fall,13.44
Fall,12.22
Fall,12.56
Fall,14.00
Fall,15.33
Fall,15.39
Fall,10.17
Fall,10.22
Fall,12.17
Fall,12.44
Fall,12.56
Fall,10.78
Fall,10.00
Fall,12.11
Fall,11.72
Fall,13.11
Fall,10.06
Fall,9.61
Fall,10.94
Fall,9.83
Fall,9.28
Fall,5.78
Fall,5.89
Fall,6.44
Fall,5.00
Fall,0.72
Fall,-0.72
Fall,-0.89
Fall,2.28
Fall,4.33
Fall,3.28
Fall,2.72
Fall,9.50
Fall,10.06
Fall,10.83
Fall,11.78
Fall,6.83
Fall,5.28
Fall,6.39
Fall,0.94
Fall,-2.06
Fall,-3.72
Fall,1.56
Fall,1.06
Fall,-1.11
Fall,-4.11
Fall,-4.33
Fall,-4.17
Fall,-4.39
Fall,0.72
Fall,-0.17
Fall,0.00
Fall,-4.56
Fall,-2.89
Fall,0.00
Fall,0.39
Fall,-1.06
Fall,-0.72
Fall,-2.61
Fall,-2.11
Fall,-2.06
Fall,-0.44
Fall,0.61
Fall,1.17
Fall,-1.11
Fall,1.39
Fall,3.67
Fall,4.67
Fall,5.56
Fall,4.28
Fall,3.28
Fall,3.94
Winter,3.89
Winter,4.11
Winter,2.83
Winter,3.22
Winter,1.00
Winter,3.89
Winter,4.72
Winter,3.39
Winter,5.67
Winter,4.28
Winter,3.28
Winter,3.28
Winter,1.89
Winter,1.94
Winter,5.39
Winter,4.94
Winter,2.39
Winter,-0.78
Winter,-3.28
Winter,-7.72
Winter,-7.06
Winter,-0.11
Winter,0.78
Winter,-1.44
Winter,-6.39
Winter,-8.17
Winter,-1.94
Winter,-0.17
Winter,-5.17
Winter,-3.50
Winter,-2.67
Winter,1.56
Winter,1.89
Winter,1.67
Winter,-0.22
Winter,0.22
Winter,1.17
Winter,0.67
Winter,-0.06
Winter,0.00
Winter,4.28
Winter,6.22
Winter,1.06
Winter,1.61
Winter,0.06
Winter,0.56
Winter,-0.61
Winter,0.67
Winter,1.61
Winter,4.11
Winter,-1.39
Winter,-1.89
Winter,0.00
Winter,-7.61
Winter,-9.33
Winter,-10.33
Winter,-15.22
Winter,-10.44
Winter,-8.72
Winter,-11.89
Winter,-14.78
Winter,-11.44
Winter,-11.50
Winter,-15.44
Winter,-12.11
Winter,-6.61
Winter,-3.78
Winter,-5.28
Winter,-14.78
Winter,-19.00
Winter,-13.83
Winter,-11.61
Winter,-13.44
Winter,-14.72
Winter,-7.61
Winter,-0.61
Winter,-4.22
Winter,-12.33
Winter,-12.56
Winter,-7.89
Winter,-7.00
Winter,-14.56
Winter,-16.28
Winter,-21.72
Winter,-18.33
Winter,-13.06
Winter,-13.56
Winter,-12.28
Winter,-9.89
Winter,-7.61
Spring,-3.78
Spring,0.06
Spring,1.56
Spring,0.00
Spring,-0.33
Spring,0.28
Spring,0.06
Spring,2.67
Spring,3.78
Spring,1.11
Spring,2.17
Spring,1.78
Spring,2.17
Spring,2.83
Spring,1.83
Spring,3.22
Spring,2.50
Spring,2.50
Spring,3.06
Spring,8.50
Spring,7.94
Spring,7.89
Spring,6.50
Spring,5.56
Spring,4.44
Spring,5.67
Spring,5.67
Spring,7.28
Spring,9.11
Spring,9.94
Spring,9.78
Spring,4.22
Spring,5.67
Spring,8.44
Spring,5.17
Spring,2.94
Spring,1.89
Spring,0.00
Spring,-1.61
Spring,-1.89
Spring,0.28
Spring,2.78
Spring,5.28
Spring,2.50
Spring,2.50
Spring,4.06
Spring,6.06
Spring,9.06
Spring,11.33
Spring,8.22
Spring,7.22
Spring,3.28
Spring,3.89
Spring,3.61
Spring,5.39
Spring,7.17
Spring,11.11
Spring,14.78
Spring,9.44
Spring,2.22
Spring,4.28
Spring,6.39
Spring,4.17
Spring,3.39
Spring,4.72
Spring,3.67
Spring,6.28
Spring,9.56
Spring,11.28
Spring,10.44
Spring,10.44
Spring,9.33
Spring,9.67
Spring,10.11
Spring,12.83
Spring,16.33
Spring,21.39
Spring,16.78
Spring,19.61
Spring,21.56
Spring,19.72
Spring,20.94
Spring,22.22
Spring,22.17
Spring,17.94
Spring,17.72
Spring,21.67
Spring,23.94
Spring,26.00
Spring,26.11
Spring,25.50
Spring,25.28
Summer,17.61
Summer,12.89
Summer,14.78
Summer,17.61
Summer,15.56
Summer,15.61
Summer,15.44
Summer,15.89
Summer,16.44
Summer,14.33
Summer,12.50
Summer,14.94
Summer,20.28
Summer,23.11
Summer,23.11
Summer,16.33
Summer,19.33
Summer,19.56
Summer,18.61
Summer,16.78
Summer,15.72
Summer,15.56
Summer,16.33
Summer,16.72
Summer,16.83
Summer,18.33
Summer,18.78
Summer,17.56
Summer,17.44
Summer,17.50
Summer,17.78
Summer,16.00
Summer,15.67
Summer,18.28
Summer,21.56
Summer,21.22
Summer,16.11
Summer,15.89
Summer,16.56
Summer,17.06
Summer,19.94
Summer,23.72
Summer,22.44
Summer,16.28
Summer,18.72
Summer,18.72
Summer,19.11
Summer,21.44
Summer,20.89
Summer,17.17
Summer,16.17
Summer,14.50
Summer,17.06
Summer,20.33
Summer,17.89
Summer,16.06
Summer,17.83
Summer,17.50
Summer,19.00
Summer,19.17
Summer,17.22
Summer,17.78
Summer,15.61
Summer,18.11
Summer,16.89
Summer,18.06
Summer,20.11
Summer,21.78
Summer,21.11
Summer,18.28
Summer,19.72
Summer,21.11
Summer,22.89
Summer,24.83
Summer,25.78
Summer,23.94
Summer,22.89
Summer,24.89
Summer,23.56
Summer,18.39
Summer,20.56
Summer,25.67
Summer,24.44
Summer,24.89
Summer,26.00
Summer,21.72
Summer,17.22
Summer,15.00
Summer,12.50
Summer,11.06
Summer,9.39
Fall,9.94
Fall,10.28
Fall,12.89
Fall,14.94
Fall,15.17
Fall,15.94
Fall,16.56
Fall,10.50
Fall,8.56
Fall,7.00
Fall,7.61
Fall,10.56
Fall,11.72
Fall,9.11
Fall,8.78
Fall,8.39
Fall,8.67
Fall,11.11
Fall,14.61
Fall,9.28
Fall,8.72
Fall,10.22
Fall,11.39
Fall,11.50
Fall,12.89
Fall,14.44
Fall,13.61
Fall,14.83
Fall,16.89
Fall,15.17
Fall,13.94
Fall,14.39
Fall,13.44
Fall,11.22
Fall,10.39
Fall,9.39
Fall,9.78
Fall,9.28
Fall,6.78
Fall,5.78
Fall,1.94
Fall,2.39
Fall,6.72
Fall,0.56
Fall,0.00
Fall,-0.11
Fall,5.83
Fall,8.83
Fall,7.39
Fall,7.94
Fall,8.06
Fall,6.56
Fall,8.56
Fall,7.83
Fall,4.67
Fall,3.39
Fall,1.89
Fall,2.28
Fall,1.72
Fall,0.56
Fall,4.39
Fall,5.78
Fall,3.17
Fall,0.22
Fall,-0.72
Fall,-3.44
Fall,-4.89
Fall,-4.94
Fall,-4.78
Fall,-4.83
Fall,-2.56
Fall,-2.06
Fall,-3.56
Fall,-3.33
Fall,-3.78
Fall,-3.06
Fall,-4.78
Fall,-5.22
Fall,-8.94
Fall,-8.44
Fall,-1.61
Fall,-6.28
Fall,-6.22
Fall,-2.22
Fall,-0.11
Fall,0.56
Fall,1.56
Fall,-0.28
Fall,-2.78
Fall,-4.11
Fall,-2.39
Winter,-7.33
Winter,-9.67
Winter,-7.89
Winter,0.89
Winter,1.06
Winter,0.22
Winter,-0.89
Winter,-2.94
Winter,-0.78
Winter,-0.22
Winter,-4.28
Winter,-4.11
Winter,-4.17
Winter,-4.28
Winter,-4.72
Winter,-1.83
Winter,-2.72
Winter,-1.67
Winter,-0.56
Winter,0.39
Winter,-0.56
Winter,1.06
Winter,-5.22
Winter,-1.83
Winter,-2.56
Winter,-2.00
Winter,-3.61
Winter,-4.06
Winter,-2.72
Winter,-2.44
Winter,-4.72
Winter,-11.00
Winter,-9.06
Winter,-14.11
Winter,-15.28
Winter,-17.61
Winter,-18.33
Winter,-16.94
Winter,-16.28
Winter,-14.22
Winter,-7.72
Winter,-5.78
Winter,-2.56
Winter,-1.44
Winter,-0.33
Winter,-2.44
Winter,-2.94
Winter,-3.72
Winter,-4.56
Winter,-3.94
Winter,-3.00
Winter,-1.61
Winter,-2.83
Winter,-2.56
Winter,-6.11
Winter,-4.06
Winter,0.06
Winter,-2.33
Winter,-4.78
Winter,-7.67
Winter,-7.89
Winter,-0.61
Winter,0.06
Winter,-0.50
Winter,-0.72
Winter,-2.11
Winter,-3.83
Winter,-1.72
Winter,1.11
Winter,0.39
Winter,-0.11
Winter,-0.28
Winter,-2.17
Winter,-5.22
Winter,-5.50
Winter,-4.06
Winter,-6.94
Winter,-11.67
Winter,-12.89
Winter,-4.17
Winter,-5.67
Winter,-8.17
Winter,-6.67
Winter,0.72
Winter,2.72
Winter,0.17
Winter,2.44
Winter,0.94
Winter,1.67
Winter,2.83
Winter,0.06
Spring,0.94
Spring,1.44
Spring,0.00
Spring,-0.22
Spring,-2.33
Spring,-1.83
Spring,0.06
Spring,-0.11
Spring,-0.33
Spring,-0.67
Spring,-0.28
Spring,0.89
Spring,4.39
Spring,3.22
Spring,1.78
Spring,0.89
Spring,0.72
Spring,0.50
Spring,1.11
Spring,-1.72
Spring,-2.28
Spring,-1.33
Spring,1.11
Spring,1.72
Spring,8.33
Spring,3.44
Spring,1.17
Spring,1.22
Spring,2.50
Spring,3.89
Spring,3.78
Spring,4.72
Spring,6.50
Spring,8.61
Spring,11.61
Spring,11.11
Spring,12.83
Spring,12.00
Spring,11.56
Spring,10.22
Spring,14.22
Spring,15.33
Spring,13.28
Spring,13.17
Spring,7.39
Spring,2.94
Spring,4.56
Spring,2.94
Spring,6.06
Spring,7.72
Spring,6.11
Spring,5.50
Spring,5.94
Spring,5.67
Spring,6.72
Spring,9.44
Spring,10.94
Spring,12.61
Spring,13.78
Spring,14.22
Spring,15.06
Spring,14.67
Spring,12.94
Spring,11.17
Spring,12.44
Spring,15.67
Spring,7.33
Spring,2.22
Spring,6.22
Spring,8.44
Spring,9.39
Spring,11.72
Spring,14.33
Spring,11.06
Spring,6.11
Spring,5.50
Spring,7.61
Spring,11.44
Spring,16.94
Spring,18.89
Spring,18.11
Spring,13.78
Spring,10.78
Spring,8.06
Spring,7.61
Spring,6.44
Spring,10.78
Spring,12.72
Spring,13.06
Spring,14.72
Spring,12.94
Spring,9.89
Summer,9.78
Summer,13.28
Summer,12.06
Summer,12.67
Summer,13.11
Summer,15.28
Summer,10.78
Summer,8.78
Summer,15.89
Summer,12.56
Summer,19.28
Summer,17.89
Summer,17.39
Summer,19.33
Summer,19.11
Summer,17.78
Summer,17.39
Summer,16.11
Summer,16.22
Summer,18.00
Summer,19.56
Summer,14.22
Summer,16.22
Summer,15.44
Summer,13.28
Summer,14.06
Summer,14.56
Summer,16.06
Summer,14.56
Summer,15.67
Summer,18.61
Summer,17.72
Summer,19.17
Summer,18.06
Summer,18.17
Summer,14.56
Summer,15.67
Summer,19.89
Summer,16.94
Summer,19.11
Summer,17.06
Summer,19.72
Summer,22.61
Summer,24.89
Summer,24.83
Summer,22.22
Summer,21.78
Summer,20.94
Summer,20.33
Summer,19.83
Summer,19.00
Summer,19.94
Summer,20.11
Summer,21.39
Summer,21.17
Summer,19.44
Summer,16.94
Summer,12.61
Summer,12.44
Summer,13.11
Summer,13.50
Summer,15.72
Summer,16.89
Summer,16.89
Summer,15.78
Summer,14.11
Summer,11.22
Summer,10.22
Summer,13.78
Summer,18.06
Summer,16.78
Summer,18.67
Summer,19.33
Summer,21.78
Summer,23.72
Summer,23.11
Summer,24.06
Summer,25.94
Summer,18.50
Summer,18.89
Summer,20.72
Summer,16.89
Summer,18.39
Summer,20.06
Summer,18.89
Summer,14.06
Summer,12.94
Summer,15.94
Summer,15.39
Summer,10.72
Summer,9.11
Fall,7.11
Fall,9.94
Fall,15.56
Fall,18.67
Fall,20.06
Fall,20.11
Fall,22.22
Fall,22.33
Fall,16.11
Fall,8.89
Fall,6.06
Fall,6.67
Fall,10.00
Fall,7.44
Fall,6.89
Fall,5.89
Fall,6.56
Fall,7.22
Fall,8.89
Fall,9.67
Fall,11.06
Fall,7.94
Fall,9.67
Fall,8.94
Fall,7.67
Fall,5.72
Fall,8.89
Fall,9.50
Fall,7.89
Fall,7.11
Fall,11.94
Fall,13.56
Fall,14.56
Fall,13.89
Fall,15.06
Fall,12.22
Fall,9.22
Fall,4.11
Fall,4.06
Fall,7.28
Fall,9.89
Fall,7.67
Fall,8.50
Fall,7.89
Fall,6.11
Fall,8.78
Fall,6.72
Fall,5.61
Fall,7.00
Fall,7.94
Fall,8.94
Fall,8.61
Fall,4.44
Fall,4.11
Fall,3.17
Fall,5.39
Fall,6.33
Fall,6.61
Fall,8.28
Fall,9.28
Fall,9.33
